"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"67","Just Dance 2017","NS",2017,"Music","Ubisoft",0.07,0.2,0,0.02,0.29
"68","Just Dance 2017","PC",2016,"Music","Ubisoft",0,0,0,0,0
"69","Just Dance 2017","PS3",2016,"Music","Ubisoft",0.05,0.06,0,0.02,0.13
"70","Just Dance 2017","Wii",2016,"Music","Ubisoft",0.4,0.51,0,0.08,1
"71","Just Dance 2017","WiiU",2016,"Music","Ubisoft",0.19,0.21,0,0.04,0.43
"72","Just Dance 2017","X360",2016,"Music","Ubisoft",0.19,0.07,0,0.03,0.28
"73","Just Dance 2017","XOne",2016,"Music","Ubisoft",0.25,0.05,0,0.03,0.34
"74","Just Dance 2018","NS",2017,"Music","Ubisoft",0.3,0.4,0,0.06,0.76
"75","Just Dance 2018","PS3",2017,"Music","Ubisoft",0.02,0.03,0,0.01,0.07
"76","Just Dance 2018","PS4",2017,"Music","Ubisoft",0.1,0.15,0,0.05,0.3
"77","Just Dance 2018","Wii",2017,"Music","Ubisoft",0.14,0.22,0,0.03,0.39
"78","Just Dance 2018","WiiU",2017,"Music","Ubisoft",0.07,0.09,0,0.01,0.17
"79","Just Dance 2018","X360",2017,"Music","Ubisoft",0.06,0.03,0,0.01,0.1
"80","Just Dance 2018","XOne",2017,"Music","Ubisoft",0.15,0.04,0,0.02,0.21
"81","Just Dance 2019","NS",2018,"Music","Ubisoft",0.43,0.26,0,0.07,0.76
"82","Just Dance 2019","PS4",2018,"Music","Ubisoft",0.11,0.03,0,0.03,0.17
"83","Just Dance 2019","Wii",2018,"Music","Ubisoft",0.1,0.12,0,0.02,0.24
"84","Just Dance 2019","WiiU",2018,"Music","Ubisoft",0.06,0.03,0,0.01,0.1
"85","Just Dance 2019","X360",2018,"Music","Ubisoft",0.05,0.01,0,0.01,0.07
"86","Just Dance 2019","XOne",2018,"Music","Ubisoft",0.13,0.01,0,0.02,0.15
"87","Just Dance 4","PS3",2012,"Music","Ubisoft",0.26,0.11,0,0.08,0.45
"88","Just Dance 4","Wii",2012,"Music","Ubisoft",4.05,2.21,0,0.62,6.89
"89","Just Dance 4","WiiU",2012,"Music","Ubisoft",0.21,0.14,0,0.03,0.38
"90","Just Dance 4","X360",2012,"Music","Ubisoft",0.9,0.19,0,0.12,1.21
"91","Just Dance Wii 2","Wii",2012,"Music","Nintendo",0,0,0.29,0,0.29
"92","Just Dance: Disney Party","Wii",2012,"Music","Ubisoft",0.03,0.11,0,0.01,0.14
"93","Just Dance: Disney Party","X360",2012,"Music","Ubisoft",0.13,0.02,0,0.02,0.16
"94","Just Dance: Disney Party 2","Wii",2015,"Music","Ubisoft",0,0.01,0,0,0.01
"95","Just Dance: Disney Party 2","WiiU",2015,"Music","Ubisoft",0.07,0.01,0,0.01,0.09
"96","Just Dance: Disney Party 2","X360",2015,"Music","Ubisoft",0.06,0.01,0,0.01,0.07
"97","Just Dance: Disney Party 2","XOne",2015,"Music","Ubisoft",0.06,0.01,0,0.01,0.08
"98","Just Dance: Greatest Hits","Wii",2012,"Music","Ubisoft",0.14,0.04,0,0.02,0.2
"99","Just Dance: Greatest Hits","X360",2012,"Music","Ubisoft",0,0,0,0,0
"100","Just Shapes & Beats","NS",2018,"Music","Berzerk Studio",0,0,0,0,0
"101","Just Sing","PS4",2016,"Music","Ubisoft",0.03,0,0,0.01,0.04
"102","Just Sing","XOne",2016,"Music","Ubisoft",0.04,0,0,0.01,0.05
"103","Karaoke JOYSOUND for Switch","NS",2017,"Music","Xing Entertainment",0,0,0,0,0
"104","Kylie Sing and Dance","Wii",2012,"Music","Koch Media",0,0,0,0,0
"105","Let's Sing 2016","PS4",2015,"Music","Ravenscourt",0.08,0,0,0.02,0.1
"106","Let's Sing 2016","Wii",2015,"Music","Ravenscourt",0,0,0,0,0
"107","Let's Sing 2016","XOne",2015,"Music","Ravenscourt",0,0,0,0,0
"108","Let's Sing 2018","NS",2017,"Music","Koch Media",0,0.03,0,0,0.03
"109","Let's Sing 2018","PS4",2017,"Music","Koch Media",0,0,0,0,0
"110","Let's Sing 2018","Wii",2017,"Music","Koch Media",0,0,0,0,0
"111","Let's Sing 2019","NS",2018,"Music","Ravenscourt",0,0.03,0,0,0.03
"112","Let's Sing 2019","PS4",2018,"Music","Ravenscourt",0,0.03,0,0,0.03
"113","Let's Sing 2019","Wii",2018,"Music","Ravenscourt",0,0.01,0,0,0.01
"114","Lips: I Love The 80s","X360",2010,"Music","Microsoft Game Studios",0,0.12,0,0.02,0.14
"115","Lips: Number One Hits","X360",2009,"Music","Microsoft Game Studios",0.15,0.34,0,0.06,0.55
"116","Love Live! School Idol Paradise","PSV",2014,"Music","Kadokawa Games",0,0,0.12,0,0.12
"117","Lyrica","And",2017,"Music","RNOVA Studio",0,0,0,0,0
"118","Lyrica","iOS",2017,"Music","RNOVA Studio",0,0,0,0,0
"119","Lyrica","NS",2019,"Music","RNOVA Studio",0,0,0,0,0
"120","Melody Blaster","Int",1983,"Music","Mattel Electronics",0,0,0,0,0
"121","Miracle Girls Festival","PSV",2015,"Music","Sega",0,0,0.07,0,0.07
"122","Musynx","NS",2018,"Music","PM Studios",0.01,0,0,0,0.01
"123","Next Hatsune Miku: Project Diva","PS3",2013,"Music","Sega",0.08,0,0.19,0.02,0.28
"124","PaRappa the Rapper Remastered","PS4",2017,"Music","Sony Interactive Entertainment",0,0,0.02,0,0.02
"125","Patapon Remastered","PS4",2017,"Music","Sony Interactive Entertainment",0,0,0.02,0,0.02
"126","Persona 3: Dancing in Moonlight","PS4",2018,"Music","Atlus",0.02,0,0.01,0.01,0.04
"127","Persona 3: Dancing in Moonlight","PSV",2018,"Music","Atlus",0,0,0.01,0,0.01
"128","Persona 4: Dancing All Night","PSV",2015,"Music","Atlus",0.12,0.04,0.16,0.05,0.38
"129","Persona 5: Dancing in Starlight","PS4",2018,"Music","Atlus",0.03,0,0.03,0.01,0.06
"130","Persona 5: Dancing in Starlight","PSV",2018,"Music","Atlus",0,0,0.02,0,0.02
"131","Persona Dancing: Deluxe Twin Plus","PSV",2018,"Music","Atlus",0,0,0.02,0,0.02
"132","Persona Dancing: Endless Night Collection","PS4",2018,"Music","Atlus",0.07,0,0.04,0.02,0.13
"133","Pretty Cure All Stars Everyone Gather? Let's Dance!","Wii",2013,"Music","Namco Bandai Games",0,0,0.05,0,0.05
"134","PriPara Mezase! Idol Grand Prix No.1!","3DS",2015,"Music","Takara Tomy",0,0,0.13,0,0.13
"135","Rhythm Heaven","DS",2009,"Music","Nintendo",0,0,0,0,0
"136","Rhythm Heaven Fever","Wii",2012,"Music","Nintendo",0.11,0,0.77,0.01,0.89
"137","Rhythm Heaven Megamix","3DS",2016,"Music","Nintendo",0,0.06,0.73,0,0.8
"138","Rhythm Tengoku","GBA",2006,"Music","Nintendo",0,0,0.3,0.01,0.3
"139","Rock Band 4","PS4",2015,"Music","Harmonix Music Systems",0.41,0.06,0,0.1,0.57
"140","Rock Band 4","XOne",2015,"Music","Harmonix Music Systems",0.62,0.05,0,0.08,0.75
"141","Rocksmith 2014","OSX",2013,"Music","Ubisoft",0,0,0,0,0
"142","Rocksmith 2014","PC",2016,"Music","Ubisoft",0.39,0.24,0,0.06,0.7
"143","Rocksmith 2014","PS3",2013,"Music","Ubisoft",0.56,0.26,0.05,0.17,1.05
"144","Rocksmith 2014","PS4",2016,"Music","Ubisoft",0.38,0.17,0,0.12,0.67
"145","Rocksmith 2014","X360",2013,"Music","Ubisoft",0.73,0.16,0,0.1,0.99
"146","Rocksmith 2014","XOne",2016,"Music","Ubisoft",0.31,0.08,0,0.04,0.43
"147","Rocksmith 2014 Edition Remastered","PC",2016,"Music","Ubisoft",0,0,0,0,0
"148","Rocksmith 2014 Edition Remastered","PS4",2016,"Music","Ubisoft",0.11,0,0,0.03,0.14
"149","Rocksmith 2014 Edition Remastered","XOne",2016,"Music","Ubisoft",0.12,0,0,0.01,0.13
"150","Rush Bros","PC",NA,"Music","Unknown",0,0,0,0,0
"151","Sayonara Wild Hearts","NS",2019,"Music","Annapurna Interactive",0,0,0,0,0
"152","Senran Kagura Bon Appetit!","PC",NA,"Music","Unknown",0,0,0,0,0
"153","Senran Kagura: Bon Appetit!","PSV",2014,"Music","Xseed Games",0,0,0.03,0,0.03
"154","SingStar","PS4",2014,"Music","Sony Computer Entertainment",0,0,0,0,0
"155","SingStar Celebration","PS4",2017,"Music","Sony Interactive Entertainment",0.04,0.15,0,0.03,0.23
"156","Singstar: Ultimate Party","PS3",2014,"Music","Sony Computer Entertainment Europe",0,0.08,0,0.01,0.09
"157","Singstar: Ultimate Party","PS4",2014,"Music","Sony Computer Entertainment",0,0.16,0,0.03,0.19
"158","Super Beat Sports","NS",2017,"Music","Harmonix Music Systems",0,0,0,0,0
"159","SUPERBEAT: XONiC","NS",2017,"Music","PM Studios",0.03,0,0,0,0.03
"160","SUPERBEAT: XONiC","PS4",2017,"Music","PM Studios",0.02,0,0,0,0.02
"161","SUPERBEAT: XONiC","PSV",2015,"Music","PM Studios",0,0,0,0,0
"162","Symphony","PC",2015,"Music","Unknown",0,0,0,0,0
"163","Taiko Drum Master: Don and Katsu's Space-Time Great Adventure","3DS",2014,"Music","Namco Bandai Games",0,0,0.33,0,0.33
"164","Taiko no Tatsujin Wii: Super Deluxe Edition","Wii",2012,"Music","Namco Bandai Games",0,0,0.66,0,0.66
"165","Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!","WiiU",2015,"Music","Namco Bandai Games",0,0,0.08,0,0.08
"166","Taiko no Tatsujin: Don Don! Mystery Adventure","3DS",2016,"Music","Namco Bandai Games",0,0,0.14,0,0.14
"167","Taiko no Tatsujin: Drum 'n' Fun!","NS",2018,"Music","Bandai Namco Games",0,0.08,0.27,0.01,0.36
"168","Taiko no Tatsujin: Drum Session!","PS4",2017,"Music","Namco Bandai Games",0,0,0.09,0,0.09
"169","Taiko no Tatsujin: V Version","PSV",2015,"Music","Namco Bandai Games",0,0,0.11,0,0.11
"170","Taiko no Tatsujin: Wii U Version!","WiiU",2013,"Music","Namco Bandai Games",0,0,0.19,0,0.19
"171","The Idolm@ster: Must Songs - Red Board / Blue Board","PSV",2015,"Music","Namco Bandai Games",0,0,0.04,0,0.04
"172","The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune","PSP",2012,"Music","Namco Bandai Games",0,0,0.17,0,0.17
"173","The Voice","PS3",2014,"Music","Activision",0.06,0,0,0.01,0.07
"174","The Voice","Wii",2014,"Music","Activision",0,0,0,0,0
"175","The Voice","WiiU",2014,"Music","Activision",0.11,0,0,0.01,0.12
"176","The Voice","X360",2014,"Music","Activision",0.1,0,0,0.01,0.11
"177","Theatrhythm Dragon Quest","3DS",2015,"Music","Square Enix",0,0,0.16,0,0.16
"178","Theatrhythm Final Fantasy: Curtain Call","3DS",2014,"Music","Square Enix",0.16,0.08,0.15,0.02,0.41
"179","Thumper","NS",2017,"Music","Drool",0,0,0,0,0
"180","Track Lab","PS4",2018,"Music","Sony Interactive Entertainment",0,0,0,0,0
"181","Uta no * Prince-Sama: All Star","PSP",2013,"Music","Broccoli",0,0,0.12,0,0.12
"182","Uta no Prince-Sama: Music 3","PSV",2016,"Music","Broccoli",0,0,0.06,0,0.06
"183","Uta no?Prince-sama? MUSIC 2","PSP",2013,"Music","Broccoli",0,0,0.09,0,0.09
"184","VOEZ","NS",2018,"Music","PM Studios",0.01,0,0.01,0,0.01
"185","We Sing (2016)","PS4",2016,"Music","THQ Nordic",0.02,0,0,0.01,0.03
"186","We Sing (2016)","XOne",2016,"Music","THQ Nordic",0,0,0,0,0
"187","We Sing 80s","Wii",2013,"Music","Nordic Games",0,0,0,0,0
"188","We Sing Pop!","Wii",2012,"Music","Nordic Games",0.05,0.18,0,0.02,0.25
"189","Wii Karaoke U by JOYSOUND","WiiU",2012,"Music","Nintendo",0,0,0,0,0
"190","Wii Music","Wii",2008,"Music","Nintendo",0,0,0,0,0
"191","YoKai Watch Dance: Just Dance Special Version","WiiU",2015,"Music","Level 5",0,0,0.04,0,0.04
"192","ZillerNet","XB",2005,"Music","Microsoft",0,0,0,0,0
"193","Zumba Fitness Core","Wii",2012,"Music","Majesco Entertainment",0,0.06,0,0,0.07
"194","Zumba Fitness Core","X360",2012,"Music","Majesco Entertainment",0,0.05,0,0,0.05
"195","Zumba Fitness Rush","X360",2012,"Music","Majesco Entertainment",0,0.16,0,0.02,0.18
