"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"2957","Superstars V8 Racing","X360",2009,"Racing","Black Bean Games",0,0.01,0,0,0.01
"2958","Surf Rocket Racers","DC",2001,"Racing","Crave Entertainment",0,0,0,0,0
"2959","Survivalist","PC",2008,"Racing","Unknown",0,0,0,0,0
"2960","Suzuka 8 Hours","SNES",1993,"Racing","Namco",0,0,0,0,0
"2961","Suzuki Alstare Extreme Racing","DC",1999,"Racing","Ubisoft",0,0,0,0,0
"2962","Suzuki Alstare Extreme Racing","GB",1999,"Racing","Ubisoft",0,0,0,0,0
"2963","Suzuki Alstare Extreme Racing","PC",2000,"Racing","Ubisoft",0,0,0,0,0
"2964","Suzuki Super-Bikes II: Riding Challenge","DS",2008,"Racing","Valcon Games",0.05,0,0,0,0.05
"2965","Suzuki Super-Bikes II: Riding Challenge","DS",2008,"Racing","Valcon Games",0.05,0,0,0,0.05
"2966","Suzuki Super-Bikes II: Riding Challenge","PS2",2006,"Racing","Valcon Games",0,0,0,0,0
"2967","Suzuki TT Superbikes","PS2",2005,"Racing","Jester Interactive",0.33,0.01,0,0.05,0.4
"2968","Suzuki TT Superbikes","PS2",2005,"Racing","Valcon Games",0.33,0.01,0,0.05,0.4
"2969","Swamp Buggy Racing","PC",2000,"Racing","WizardWorks",0,0,0,0,0
"2970","SX Superstar","GC",2003,"Racing","Acclaim Entertainment",0.03,0.01,0,0,0.03
"2971","SX Superstar","PS2",2006,"Racing","Unknown",0,0,0,0,0
"2972","SX Superstar","XB",2003,"Racing","Acclaim Entertainment",0.03,0.01,0,0,0.04
"2973","System 3 presents Ferrari Challenge Trofeo Pirelli","DS",2008,"Racing","System 3 Arcade Software",0.03,0.01,0,0,0.04
"2974","System 3 presents Ferrari Challenge Trofeo Pirelli","Wii",2008,"Racing","Activision",0.07,0.4,0,0.07,0.54
"2975","System 3 presents Ferrari Challenge Trofeo Pirelli","Wii",2008,"Racing","System 3 Arcade Software",0.07,0.4,0,0.07,0.54
"2976","System Rush","NGage",2005,"Racing","Nokia",0,0,0,0,0
"2977","Taito Chase H.Q.","NES",1989,"Racing","Taito",0,0,0,0,0
"2978","Taito Grand Prix: Eikou e no License","NES",1987,"Racing","Taito",0,0,0,0,0
"2979","Tales Runner","PC",2015,"Racing","OGPlanet",0,0,0,0,0
"2980","Taxi 2","DC",2000,"Racing","Ubisoft",0,0,0,0,0
"2981","Taxi 3","GB",2002,"Racing","Ubisoft",0,0,0,0,0
"2982","Taxi 3","GBA",2003,"Racing","Ubisoft",0,0,0,0,0
"2983","Taxi 3","GC",2003,"Racing","Ubisoft",0,0,0,0,0
"2984","Taxi 3","PC",2003,"Racing","Ubisoft",0,0,0,0,0
"2985","Taxi 3","PS2",2003,"Racing","Ubisoft",0,0,0,0,0
"2986","Taxi Rider","PS2",2006,"Racing","505 Games",0,0,0,0,0
"2987","Taz-Mania","SNES",1993,"Racing","Sunsoft",0,0,0,0,0
"2988","Team Sonic Racing","NS",2019,"Racing","Sega",0,0,0,0,0
"2989","Team Sonic Racing","PC",2019,"Racing","Sega",0,0,0,0,0
"2990","Team Sonic Racing","PS4",2019,"Racing","Sega",0,0,0,0,0
"2991","Team Sonic Racing","XOne",2019,"Racing","Sega",0,0,0,0,0
"2992","Test Drive","PC",2002,"Racing","Atari",0,0,0,0,0
"2993","Test Drive","PS2",2002,"Racing","Atari",0.95,0.21,0.01,0.18,1.34
"2994","Test Drive","XB",2002,"Racing","Atari",0.35,0.05,0,0.02,0.42
"2995","Test Drive 2001","GB",2000,"Racing","Infogrames",0,0,0,0,0
"2996","Test Drive 4","PC",1997,"Racing","Accolade",0,0,0,0,0
"2997","Test Drive 4","PS",1997,"Racing","Accolade",0.67,0.46,0,0.08,1.21
"2998","Test Drive 4","PS",1997,"Racing","Electronic Arts",0.67,0.46,0,0.08,1.21
"2999","Test Drive 4x4","PS",1999,"Racing","Infogrames",0,0,0,0,0
"3000","Test Drive 5","PC",1998,"Racing","Accolade",0,0,0,0,0
"3001","Test Drive 5","PS",1997,"Racing","Accolade",1.05,0.2,0,0.05,1.3
"3002","Test Drive 5","PS",1998,"Racing","Accolade",1.05,0.2,0,0.05,1.3
"3003","Test Drive 6","DC",1999,"Racing","Infogrames",0,0,0,0,0
"3004","Test Drive 6","GB",1999,"Racing","Infogrames",0,0,0,0,0
"3005","Test Drive 6","PC",1999,"Racing","Atari",0,0,0,0,0
"3006","Test Drive 6","PS",1999,"Racing","Atari",0.4,0.27,0,0.05,0.72
"3007","Test Drive Cycles","GB",2000,"Racing","Infogrames",0,0,0,0,0
"3008","Test Drive II: The Duel","GEN",1992,"Racing","Ballistic",0,0,0,0,0
"3009","Test Drive Le Mans","DC",2000,"Racing","Infogrames",0,0,0,0,0
"3010","Test Drive Le Mans","GB",2000,"Racing","Infogrames",0,0,0,0,0
"3011","Test Drive Le Mans","PS",1999,"Racing","Infogrames",0.03,0.02,0,0,0.05
"3012","Test Drive Le Mans","PS",2000,"Racing","Infogrames",0.03,0.02,0,0,0.05
"3013","Test Drive Off-Road 3","GB",1999,"Racing","Infogrames",0,0,0,0,0
"3014","Test Drive Off-Road Wide Open","XB",2001,"Racing","Infogrames",0.15,0.03,0,0.01,0.18
"3015","Test Drive Unlimited","PC",2007,"Racing","Atari",0,0.02,0,0,0.02
"3016","Test Drive Unlimited","PS2",2007,"Racing","Atari",0,0,0,0,0
"3017","Test Drive Unlimited","PSP",2007,"Racing","Atari",0.08,0.28,0,0.15,0.51
"3018","Test Drive Unlimited","X360",2006,"Racing","Atari",0.23,0.04,0.02,0.03,0.32
"3019","Test Drive Unlimited","XBL",2009,"Racing","Atari",0,0,0,0,0
"3020","Test Drive Unlimited 2","PC",2011,"Racing","Atari",0.05,0.11,0,0.03,0.19
"3021","Test Drive Unlimited 2","PC",NA,"Racing","Atari",0.05,0.11,0,0.03,0.2
"3022","Test Drive Unlimited 2","PS3",2011,"Racing","Atari",0.16,0.35,0.01,0.11,0.63
"3023","Test Drive Unlimited 2","PS3",NA,"Racing","Atari",0.16,0.35,0.01,0.12,0.64
"3024","Test Drive Unlimited 2","X360",2011,"Racing","Atari",0.3,0.32,0,0.06,0.68
"3025","Test Drive Unlimited 2","X360",NA,"Racing","Atari",0.3,0.32,0,0.07,0.69
"3026","Test Drive Unlimited 2: Casino Online","PC",2009,"Racing","Unknown",0,0,0,0,0
"3027","Test Drive Unlimited 2: Casino Online","PSN",2009,"Racing","Unknown",0,0,0,0,0
"3028","Test Drive Unlimited 2: Casino Online","XBL",2009,"Racing","Unknown",0,0,0,0,0
"3029","Test Drive V-Rally","DC",2000,"Racing","Atari",0,0,0,0,0
