"","Global_Sales"
"5",0.06
"6",0.49
"9",0.33
"10",0.14
"13",0.08
"16",0.27
"17",0.05
"18",0.05
"19",0.09
"27",0.25
"29",0.01
"31",0.01
"33",0.61
"38",0.87
"39",0.4
"43",0.15
"44",0.06
"45",0.04
"47",0.03
"51",0.3
"57",0.04
"70",0.09
"72",0.22
"73",0.4
"74",0.13
"75",0.22
