"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"4308","Kakinoki Shogi II","PS",1998,"Misc","ASCII Entertainment",0,0,0,0,0
"4309","Kakinoki Shogi IV","PS2",2000,"Misc","ASCII Entertainment",0,0,0,0,0
"4310","Kakitori Rekishi Shougakusei","DSiW",2011,"Misc","IE Institute",0,0,0,0,0
"4311","Kamen Rider SD: Guranshokkaa no Yabou","NES",1993,"Misc","Angel Studios",0,0,0,0,0
"4312","Kamen Rider: Battride War II","PS3",2014,"Misc","Namco Bandai Games",0,0,0.11,0,0.11
"4313","Kamen Rider: Climax Heroes Fourze","Linux",2014,"Misc","Unknown",0,0,0,0,0
"4314","Kamen Rider: Climax Heroes Fourze","OSX",2014,"Misc","Unknown",0,0,0,0,0
"4315","Kamen Rider: Climax Heroes Fourze","PC",2014,"Misc","Unknown",0,0,0,0,0
"4316","Kamen Rider: Climax Heroes OOO","PC",2014,"Misc","Unknown",0,0,0,0,0
"4317","Kamen Rider: Climax Heroes W","PC",2014,"Misc","Unknown",0,0,0,0,0
"4318","Kamen Rider: Sakusen File 1","SAT",1997,"Misc","Toei Animation",0,0,0,0,0
"4319","Kamigami no Asobi","PSP",2013,"Misc","Broccoli",0,0,0.03,0,0.03
"4320","Kanin Tokkyuu Matsuba: Nikuyoku no Gourmet Kikou","PC",2011,"Misc","Unknown",0,0,0,0,0
"4321","Kanji Boy","GB",1999,"Misc","J-Wing",0,0,0,0,0
"4322","Kanji Boy 2","GB",2000,"Misc","J-Wing",0,0,0,0,0
"4323","Kanji Boy 3","GB",2003,"Misc","J-Wing",0,0,0,0,0
"4324","Kanji no Wataridori","DS",2006,"Misc","Success",0,0,0,0,0
"4325","Kanji Sonomama DS Rakubiki Jiten","DS",2006,"Misc","Nintendo",0,0,0.07,0,0.07
"4326","Kannou Mukashi Banashi Portable","PSP",2012,"Misc","Idea Factory",0,0,0.02,0,0.02
"4327","Kanojo no Shinyuu: H o Shitai Dake Nan Dakedo...","PC",2011,"Misc","GokuFero",0,0,0,0,0
"4328","Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS","DS",2006,"Misc","Nintendo",0,0,1.71,0,1.71
"4329","Karada Yorokobu Shokuji & Exercise: Kenkou Kentei","DS",2007,"Misc","Yudo",0,0,0,0,0
"4330","Karan Koron Gakuen: Byuarabu Hen","PS",2000,"Misc","J-Wing",0,0,0,0,0
"4331","Karan Koron Gakuen: Doki Doki Hen","PS",2000,"Misc","J-Wing",0,0,0,0,0
"4332","Karan Koron Gakuen: Munekyun Hen","PS",2000,"Misc","J-Wing",0,0,0,0,0
"4333","Karaoke Joysound Wii","Wii",2008,"Misc","Hudson Soft",0.01,0,0.25,0,0.26
"4334","Karaoke Joysound Wii","WW",2009,"Misc","Hudson Soft",0,0,0.25,0,0.25
"4335","Karaoke Joysound Wii DX","Wii",2009,"Misc","Hudson Soft",0,0,0.09,0,0.09
"4336","Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!","Wii",2010,"Misc","Hudson Soft",0,0,0.09,0,0.09
"4337","Karaoke Joysound Wii: Duet Kyokuhen","Wii",2010,"Misc","Hudson Soft",0,0,0,0,0
"4338","Karaoke Joysound Wii: Enka Kayoukyouku Hen","Wii",2010,"Misc","Hudson Soft",0,0,0,0,0
"4339","Karaoke Party","PS2",2003,"Misc","Datel",0,0,0,0,0
"4340","Karaoke Revolution","PS2",2003,"Misc","Konami",0.17,0.13,0,0.04,0.35
"4341","Karaoke Revolution","PS2",2003,"Misc","Konami Digital Entertainment",0.17,0.13,0,0.04,0.35
"4342","Karaoke Revolution","PS3",2009,"Misc","Konami",0.07,0.03,0,0.01,0.1
"4343","Karaoke Revolution","PS3",2009,"Misc","Konami Digital Entertainment",0.07,0.03,0,0.01,0.11
"4344","Karaoke Revolution","Wii",2009,"Misc","Konami",0.24,0.16,0,0.04,0.44
"4345","Karaoke Revolution","Wii",2009,"Misc","Konami Digital Entertainment",0.24,0.16,0,0.04,0.45
"4346","Karaoke Revolution","X360",2009,"Misc","Konami",0.12,0,0,0.01,0.12
"4347","Karaoke Revolution","X360",2009,"Misc","Konami Digital Entertainment",0.12,0,0,0.01,0.12
"4348","Karaoke Revolution","XB",2004,"Misc","Konami",0.06,0.02,0,0,0.09
"4349","Karaoke Revolution","XB",2004,"Misc","Konami Digital Entertainment",0.06,0.02,0,0,0.09
"4350","Karaoke Revolution American Idol Encore","XBL",2009,"Misc","Konami",0,0,0,0,0
"4351","Karaoke Revolution Anime Song Selection","PS2",2003,"Misc","Konami",0,0,0,0,0
"4352","Karaoke Revolution Dreams & Memories","PS2",2004,"Misc","Konami",0,0,0,0,0
"4353","Karaoke Revolution Family Pack","PS2",2004,"Misc","Konami",0,0,0,0,0
"4354","Karaoke Revolution Glee","Wii",2010,"Misc","Konami",0.51,0.24,0,0.07,0.82
"4355","Karaoke Revolution Glee","Wii",2010,"Misc","Konami Digital Entertainment",0.52,0.25,0,0.07,0.85
"4356","Karaoke Revolution Glee 2: Road to Regionals","Wii",2011,"Misc","Konami",0.14,0.06,0,0.02,0.22
"4357","Karaoke Revolution Glee 2: Road to Regionals","Wii",2011,"Misc","Konami Digital Entertainment",0.15,0.06,0,0.02,0.23
"4358","Karaoke Revolution Glee: Volume 3","Wii",2011,"Misc","Konami",0.23,0.04,0,0.02,0.29
"4359","Karaoke Revolution Glee: Volume 3","Wii",2011,"Misc","Konami Digital Entertainment",0.24,0.04,0,0.02,0.3
