"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"59","Asterix and Obelix XXL2","PC",2018,"Action-Adventure","Microids",0,0,0,0,0
"60","Asterix and Obelix XXL2","PS4",2018,"Action-Adventure","Microids",0,0.03,0,0.01,0.04
"61","Asterix and Obelix XXL2","XOne",2018,"Action-Adventure","Microids",0,0,0,0,0
"62","Attack of the Friday Monsters! A Tokyo Tale","3DS",2013,"Action-Adventure","Level 5",0,0,0,0,0
"63","Attack on Titan 2: Final Battle","NS",2019,"Action-Adventure","Koei Tecmo",0,0,0,0,0
"64","Attack on Titan 2: Final Battle","PC",2019,"Action-Adventure","Koei Tecmo",0,0,0,0,0
"65","Attack on Titan 2: Final Battle","PS4",2019,"Action-Adventure","Koei Tecmo",0,0,0,0,0
"66","Attack on Titan 2: Final Battle","XOne",2019,"Action-Adventure","Koei Tecmo",0,0,0,0,0
"67","AWAY: Journey to the Unexpected","NS",2018,"Action-Adventure","PLAYDIUS",0,0,0,0,0
"68","Babylon's Fall","PC",2019,"Action-Adventure","Square Enix",0,0,0,0,0
"69","Babylon's Fall","PS4",2019,"Action-Adventure","Square Enix",0,0,0,0,0
"70","Batman: Arkham Origins","PC",2014,"Action-Adventure","Warner Bros. Interactive Entertainment",0,0,0,0,0
"71","Batman: Arkham Origins","PS3",2013,"Action-Adventure","Warner Bros. Interactive Entertainment",1.08,0.88,0.04,0.4,2.4
"72","Batman: Arkham Origins","WiiU",2013,"Action-Adventure","Warner Bros. Interactive Entertainment",0.19,0.1,0,0.03,0.32
"73","Batman: Arkham Origins","X360",2013,"Action-Adventure","Warner Bros. Interactive Entertainment",1.15,0.58,0,0.17,1.9
"74","Batman: Arkham Origins Blackgate","3DS",2013,"Action-Adventure","Warner Bros. Interactive Entertainment",0.16,0.09,0,0.02,0.27
"75","Batman: Arkham Origins Blackgate","PC",2014,"Action-Adventure","Warner Bros. Interactive Entertainment",0,0,0,0,0
"76","Batman: Arkham Origins Blackgate","PS3",2014,"Action-Adventure","Warner Bros. Interactive Entertainment",0,0,0,0,0
"77","Batman: Arkham Origins Blackgate","PSV",2013,"Action-Adventure","Warner Bros. Interactive Entertainment",0.16,0.21,0,0.11,0.48
"78","Batman: Arkham Origins Blackgate","WiiU",2014,"Action-Adventure","Warner Bros. Interactive Entertainment",0,0,0,0,0
"79","Batman: Arkham Origins Blackgate","X360",2014,"Action-Adventure","Warner Bros. Interactive Entertainment",0,0,0,0,0
"80","Battle Princess Madelyn","NS",2019,"Action-Adventure","Casual Bit Games",0,0,0,0,0
"81","BATTLETECH","PC",2009,"Action-Adventure","Unknown",0,0,0,0,0
"82","Beast Quest","PC",1983,"Action-Adventure","Unknown",0,0,0,0,0
"83","Beast Quest","PS4",2018,"Action-Adventure","Maximum Games",0.02,0,0,0.01,0.03
"84","Beast Quest","XOne",2018,"Action-Adventure","Maximum Games",0.02,0,0,0,0.03
"85","Below","PC",2018,"Action-Adventure","Capybara Games",0,0,0,0,0
"86","Below","XOne",2018,"Action-Adventure","Capybara Games",0,0,0,0,0
"87","Betrayer","PC",2008,"Action-Adventure","Unknown",0,0,0,0,0
"88","Between Me and The Night","PC",2012,"Action-Adventure","Unknown",0,0,0,0,0
"89","Black Panther: Yakuza New Chapter","PSP",2010,"Action-Adventure","Sega",0,0,0,0,0
"90","Black The Fall","NS",2017,"Action-Adventure","Sand Sailor Studio",0,0,0,0,0
"91","Blades of Time","PC",2002,"Action-Adventure","Unknown",0,0,0,0,0
"92","Bloodstained: Ritual of the Night","NS",2019,"Action-Adventure","505 Games US, Inc.",0,0,0,0,0
"93","Bloodstained: Ritual of the Night","PC",2019,"Action-Adventure","505 Games US, Inc.",0,0,0,0,0
"94","Bloodstained: Ritual of the Night","PS4",2019,"Action-Adventure","505 Games US, Inc.",0,0,0,0,0
"95","Bloodstained: Ritual of the Night","XOne",2019,"Action-Adventure","505 Games US, Inc.",0,0,0,0,0
"96","Blues and Bullets","PC",2015,"Action-Adventure","A Crowd of Monsters",0,0,0,0,0
"97","Border Break","PS4",2018,"Action-Adventure","Sega",0,0,0.02,0,0.02
"98","Camera Obscura","PC",2007,"Action-Adventure","Unknown",0,0,0,0,0
"99","Castle Crashers Remastered","NS",NA,"Action-Adventure","Unknown",0,0,0,0,0
"100","Castle Crashers Remastered","PS4",2015,"Action-Adventure","Unknown",0,0,0,0,0
"101","CastleMiner Z","PC",1982,"Action-Adventure","Unknown",0,0,0,0,0
"102","Castlevania Anniversary Collection","NS",2018,"Action-Adventure","Unknown",0,0,0,0,0
"103","Castlevania Anniversary Collection","PC",NA,"Action-Adventure","Unknown",0,0,0,0,0
"104","Castlevania Anniversary Collection","PS4",2018,"Action-Adventure","Unknown",0,0,0,0,0
"105","Castlevania Anniversary Collection","XOne",2018,"Action-Adventure","Unknown",0,0,0,0,0
"106","Castlevania: Lords of Shadow - Mirror of Fate","3DS",2013,"Action-Adventure","Konami Digital Entertainment",0.04,0.08,0.03,0.01,0.16
"107","Castlevania: Lords of Shadow - Mirror of Fate","PS3",2013,"Action-Adventure","Konami Digital Entertainment",0,0,0,0,0
"108","Castlevania: Lords of Shadow - Mirror of Fate","X360",2013,"Action-Adventure","Konami Digital Entertainment",0,0,0,0,0
"109","Castlevania: Lords of Shadow - Ultimate Edition","PC",2015,"Action-Adventure","Unknown",0,0,0,0,0
"110","Castlevania: Lords of Shadow 2","PC",2014,"Action-Adventure","Konami Digital Entertainment",0,0,0,0,0
"111","Castlevania: Lords of Shadow 2","PS3",2014,"Action-Adventure","Konami Digital Entertainment",0.03,0.13,0.02,0.03,0.2
"112","Castlevania: Lords of Shadow 2","X360",2014,"Action-Adventure","Konami Digital Entertainment",0.02,0.06,0,0.01,0.09
"113","Chibi-Robo!: Photo Finder","3DS",2014,"Action-Adventure","Nintendo",0,0,0,0,0
"114","Cirsed Castilla EX","PS4",NA,"Action-Adventure","Unknown",0,0,0,0,0
"115","City Shrouded in Shadow","PS4",2017,"Action-Adventure","Namco Bandai Games",0,0,0.07,0,0.07
"116","Code of Princess","3DS",2012,"Action-Adventure","Atlus",0.16,0,0.03,0.02,0.2
"117","Conan Exiles","PC",2018,"Action-Adventure","Maximum Games",0,0,0,0,0
"118","Conan Exiles","PS4",2018,"Action-Adventure","Maximum Games",0.05,0.05,0.09,0.02,0.21
"119","Conan Exiles","XOne",2018,"Action-Adventure","Maximum Games",0.05,0.01,0,0.01,0.06
"120","Concrete Genie","PS4",2019,"Action-Adventure","Sony Interactive Entertainment",0,0,0,0,0
"121","Conker: Live And Reloaded","XB",2005,"Action-Adventure","Microsoft Game Studios",0.49,0.2,0,0.02,0.71
"122","Contra Anniversary Collection","NS",NA,"Action-Adventure","Unknown",0,0,0,0,0
"123","Contra Anniversary Collection","PC",NA,"Action-Adventure","Unknown",0,0,0,0,0
"124","Contra Anniversary Collection","PS4",2017,"Action-Adventure","Unknown",0,0,0,0,0
"125","Contra Anniversary Collection","XOne",NA,"Action-Adventure","Unknown",0,0,0,0,0
"126","Crossing Souls","PS4",2018,"Action-Adventure","Devolver Digital",0,0,0,0,0
"127","Cucumber Blues","PC",2019,"Action-Adventure","Unknown",0,0,0,0,0
"128","Cyberpunk 2077","PC",2019,"Action-Adventure","CD Projekt Red Studio",0,0,0,0,0
"129","Cyberpunk 2077","PS4",2019,"Action-Adventure","CD Projekt Red Studio",0,0,0,0,0
"130","Cyberpunk 2077","XOne",2019,"Action-Adventure","CD Projekt Red Studio",0,0,0,0,0
"131","Damned","PC",2009,"Action-Adventure","Unknown",0,0,0,0,0
"132","Darksiders II","PC",2012,"Action-Adventure","THQ",0,0,0,0,0
"133","Darksiders II","PS3",2012,"Action-Adventure","THQ",0.35,0.37,0.01,0.13,0.85
"134","Darksiders II","WiiU",2012,"Action-Adventure","THQ",0.07,0.07,0,0.01,0.16
"135","Darksiders II","X360",2012,"Action-Adventure","THQ",0.45,0.27,0,0.07,0.79
"136","Darksiders II: Deathinitive Edition","PS4",2015,"Action-Adventure","Nordic Games",0.1,0.1,0,0.04,0.24
"137","Darksiders II: Deathinitive Edition","XOne",2015,"Action-Adventure","Nordic Games",0.05,0.03,0,0.01,0.08
"138","Darksiders: Warmastered Edition","NS",2019,"Action-Adventure","THQ Nordic",0,0,0,0,0
"139","Darksiders: Warmastered Edition","PC",2016,"Action-Adventure","THQ Nordic",0,0,0,0,0
