"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3074","The Unholy War","PS",1998,"Strategy","Eidos Interactive",0.07,0.05,0,0.01,0.13
"3075","The Witcher Battle Arena","And",2015,"Strategy","CD Projekt Red Studio",0,0,0,0,0
"3076","Thea: The Awakening","PC",2008,"Strategy","Unknown",0,0,0,0,0
"3077","Theatre Of War","PC",2007,"Strategy","Kalypso Media",0,0.01,0,0,0.01
"3078","Theatre Of War","PC",2008,"Strategy","CDV Software Entertainment",0,0.01,0,0,0.01
"3079","Theme Aquarium","PS",1998,"Strategy","Electronic Arts Victor",0,0,0,0,0
"3080","Theme Aquarium","PSN",2009,"Strategy","Electronic Arts Victor",0,0,0,0,0
"3081","Theme Hospital","PC",1997,"Strategy","Electronic Arts",2.3,0.1,0,0,2.4
"3082","Theme Hospital","PS",1998,"Strategy","Electronic Arts",0.03,0.02,0.03,0.01,0.09
"3083","Theme Park","AJ",1995,"Strategy","Ocean",0,0,0,0,0
"3084","Theme Park","PS",1995,"Strategy","Electronic Arts",0.24,0.16,0.13,0.04,0.57
"3085","Theme Park","PSN",2008,"Strategy","Electronic Arts",0,0,0,0,0
"3086","Theme Park Roller Coaster","PS2",2000,"Strategy","Electronic Arts",0.23,0.18,0,0.06,0.48
"3087","They Are Billions","PC",1993,"Strategy","Unknown",0,0,0,0,0
"3088","This Is the Police 2","NS",2018,"Strategy","THQ Nordic",0.01,0,0,0,0.01
"3089","This Is the Police 2","PC",2018,"Strategy","THQ Nordic",0,0,0,0,0
"3090","This Is the Police 2","PS4",2018,"Strategy","THQ Nordic",0.02,0,0,0,0.02
"3091","This Is the Police 2","XOne",2018,"Strategy","THQ Nordic",0.02,0,0,0,0.02
"3092","ThreadSpace: Hyperbol","PC",2007,"Strategy","Atari",0,0,0,0,0
"3093","Thrillville","PS2",2006,"Strategy","Atari",0.55,0.02,0,0.09,0.66
"3094","Thrillville","PS2",2006,"Strategy","LucasArts",0.55,0.02,0,0.09,0.66
"3095","Thrillville","PSP",2006,"Strategy","Atari",0.18,0,0,0.02,0.2
"3096","Thrillville","PSP",2006,"Strategy","LucasArts",0.18,0,0,0.02,0.2
"3097","Thrillville","XB",2006,"Strategy","LucasArts",0,0,0,0,0
"3098","Thrillville: Off the Rails","DS",2007,"Strategy","LucasArts",0.03,0.01,0,0,0.05
"3099","Thrillville: Off the Rails","PC",2007,"Strategy","LucasArts",0,0,0,0,0
"3100","Thrillville: Off the Rails","PS2",2007,"Strategy","LucasArts",0.2,0.16,0,0.05,0.42
"3101","Thrillville: Off the Rails","PSN",2009,"Strategy","LucasArts",0,0,0,0,0
"3102","Thrillville: Off the Rails","PSP",2007,"Strategy","LucasArts",0.09,0,0,0.01,0.1
