"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"2858","Sudoku Mania","DS",2006,"Puzzle","Zoo Digital Publishing",0.09,0,0,0.01,0.1
"2859","Sudoku Master","DSiW",2009,"Puzzle","Hudson Entertainment",0,0,0,0,0
"2860","SUDOKU Sensei","DSiW",2009,"Puzzle","Hudson Soft",0,0,0,0,0
"2861","Sudoku Student","DSiW",2009,"Puzzle","Hudson Entertainment",0,0,0,0,0
"2862","Sudoku X","XBL",2009,"Puzzle","Microsoft",0,0,0,0,0
"2863","Sudokuro","DS",2007,"Puzzle","Crave Entertainment",0.1,0,0,0.01,0.11
"2864","Sum Fighter","XBL",2011,"Puzzle","Microsoft",0,0,0,0,0
"2865","Sumikko Gurashi: Koko, Dokonan Desu?","3DS",2017,"Puzzle","Nippon Columbia",0,0,0.12,0,0.12
"2866","SummerVacation","XBL",2009,"Puzzle","Microsoft",0,0,0,0,0
"2867","Super Bomberman","SNES",1992,"Puzzle","Hudson Soft",0,0,0.57,0,0.57
"2868","Super Bomberman","SNES",1993,"Puzzle","Hudson Soft",0,0,0.57,0,0.57
"2869","Super Bomberman 2","SNES",1994,"Puzzle","Hudson Soft",0,0,0.81,0,0.81
"2870","Super Bomberman 3","SNES",1994,"Puzzle","Hudson Soft",0,0,0.7,0,0.7
"2871","Super Bomberman 3","SNES",1995,"Puzzle","Hudson Soft",0,0,0.7,0,0.7
"2872","Super Bomberman 4","SNES",1996,"Puzzle","Hudson Soft",0,0,0.44,0,0.44
"2873","Super Bomberman 5","SNES",1997,"Puzzle","Hudson Soft",0,0,0.3,0,0.3
"2874","Super Bomberman R","NS",2017,"Puzzle","Konami Digital Entertainment",0.31,0.32,0.19,0.06,0.87
"2875","Super Bomberman R","PS4",2018,"Puzzle","Konami Digital Entertainment",0.03,0,0.03,0.01,0.06
"2876","Super Bomberman R","XOne",2018,"Puzzle","Konami Digital Entertainment",0.03,0,0,0,0.03
"2877","Super Bomberman: Panic Bomber W","SNES",1995,"Puzzle","Hudson Soft",0,0,0,0,0
"2878","Super Bombliss","SNES",1995,"Puzzle","Bullet Proof Software",0,0,0,0,0
"2879","Super Bombliss DX","GB",1999,"Puzzle","Bullet Proof Software",0,0,0,0,0
"2880","Super Breakout","2600",1978,"Puzzle","Atari",0.41,0.03,0,0,0.44
"2881","Super Breakout","2600",NA,"Puzzle","Atari",0.41,0.03,0,0,0.44
"2882","Super Breakout","5200",1982,"Puzzle","Atari",0,0,0,0,0
"2883","Super Breakout","GB",1998,"Puzzle","Majesco",0,0,0,0,0
"2884","Super Bubble Pop","GBA",2003,"Puzzle","Jaleco",0,0,0,0,0
"2885","Super Bubble Pop","GC",2003,"Puzzle","Jaleco",0.04,0.01,0,0,0.05
"2886","Super Bubble Pop","PC",2002,"Puzzle","RealNetworks",0,0,0,0,0
"2887","Super Bubble Pop","PS",2002,"Puzzle","Jaleco",0,0,0,0,0
"2888","Super Bubble Pop","XB",2002,"Puzzle","Jaleco",0.01,0,0,0,0.01
"2889","Super Bust-A-Move","GBA",2001,"Puzzle","Ubisoft",0.03,0.01,0,0,0.05
"2890","Super Bust-A-Move","PC",2001,"Puzzle","EON Digital Entertainment",0,0,0,0,0
"2891","Super Bust-A-Move","PS2",2000,"Puzzle","Acclaim Entertainment",0.17,0.13,0,0.04,0.34
"2892","Super Bust-A-Move 2","PS2",2002,"Puzzle","Ubisoft",0,0,0,0,0
"2893","Super Collapse!","PC",2001,"Puzzle","GameHouse",0,0,0,0,0
"2894","Super Collapse! 3","DS",2007,"Puzzle","Mumbo Jumbo",0.25,0,0,0.02,0.27
"2895","Super Collapse! 3","PSN",2009,"Puzzle","Mumbo Jumbo",0,0,0,0,0
"2896","Super Collapse! 3","PSP",2007,"Puzzle","Mumbo Jumbo",0,0,0,0,0
"2897","Super Collapse! II","GBA",2004,"Puzzle","Majesco",0.02,0.01,0,0,0.03
"2898","Super Collapse! II","GBA",2004,"Puzzle","Majesco Entertainment",0.02,0.01,0,0,0.03
"2899","Super Columns","GG",1995,"Puzzle","Sega",0,0,0,0,0
"2900","Super Drop Mania","GIZ",1997,"Puzzle","Unknown",0,0,0,0,0
"2901","Super Fruit Fall","PS2",2006,"Puzzle","System 3 Arcade Software",0,0,0,0,0
"2902","Super Fruit Fall","PSN",2009,"Puzzle","System 3 Arcade Software",0,0,0,0,0
"2903","Super Fruit Fall","PSP",2007,"Puzzle","System 3 Arcade Software",0,0,0,0,0
"2904","Super Fruit Fall","Wii",2006,"Puzzle","System 3 Arcade Software",0.01,0,0,0,0.02
"2905","Super Fruit Fall","Wii",2007,"Puzzle","Codemasters",0.01,0,0,0,0.02
"2906","Super Fruit Fall (Minis)","PSN",2010,"Puzzle","System 3 Arcade Software",0,0,0,0,0
"2907","Super Lode Runner (FDS)","NES",1987,"Puzzle","Irem Software Engineering",0,0,0,0,0
"2908","Super Lode Runner II (FDS)","NES",1987,"Puzzle","Irem Software Engineering",0,0,0,0,0
"2909","Super Monkey Ball","GC",2001,"Puzzle","Atari",0.95,0.37,0.1,0.04,1.46
"2910","Super Monkey Ball","GC",2001,"Puzzle","Sega",0.95,0.37,0.1,0.04,1.46
"2911","Super Monkey Ball","NGage",2003,"Puzzle","Sega",0,0,0,0,0
"2912","Super Monkey Ball 2","GC",2002,"Puzzle","Atari",1.11,0.31,0.06,0.04,1.52
"2913","Super Monkey Ball 2","GC",2002,"Puzzle","Sega",1.11,0.31,0.06,0.04,1.52
"2914","Super Monkey Ball 2-Pack","GC",2004,"Puzzle","Sega",0,0,0,0,0
"2915","Super Monkey Ball Jr.","GBA",2002,"Puzzle","Atari",0.51,0.19,0,0.01,0.72
"2916","Super Monkey Ball Jr.","GBA",2002,"Puzzle","THQ",0.51,0.19,0,0.01,0.72
"2917","Super Motherload","WW",2014,"Puzzle","Unknown",0,0,0,0,0
