"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"1849","My Pet Shop (JP sales)","DS",2009,"Simulation","Taito",0,0,0.03,0,0.03
"1850","My Planetarium","WW",2010,"Simulation","Hudson Soft",0,0,0,0,0
"1851","My Riding Stables 2: Life with Horses","PC",2014,"Simulation","Anikids",0,0,0,0,0
"1852","My Riding Stables: Life with Horses","NS",2018,"Simulation","TREVA Entertainment",0.04,0,0,0.01,0.05
"1853","My Riding Stables: Life with Horses","PS4",2018,"Simulation","TREVA Entertainment",0.03,0,0,0.01,0.04
"1854","My Sim Aquarium","PC",2006,"Simulation","Viva Media",0,0,0,0,0
"1855","My Summer Car","PC",2006,"Simulation","Unknown",0,0,0,0,0
"1856","My Time At Portia","NS",NA,"Simulation","Unknown",0,0,0,0,0
"1857","My Time At Portia","PC",2019,"Simulation","Team17 Digital Ltd",0,0,0,0,0
"1858","My Time At Portia","PS4",NA,"Simulation","Unknown",0,0,0,0,0
"1859","My Time At Portia","XOne",NA,"Simulation","Unknown",0,0,0,0,0
"1860","My Traffic X","PC",2007,"Simulation","Aerosoft",0,0,0,0,0
"1861","My Western Horse","DS",2008,"Simulation","DTP Entertainment",0,0,0,0,0
"1862","My Wife: A Bride Just For You","X360",2008,"Simulation","Unknown",0,0,0,0,0
"1863","My Zoo","WW",2009,"Simulation","Hudson Soft",0,0,0,0,0
"1864","MySims","DS",2007,"Simulation","Electronic Arts",1.59,1.61,0.08,0.41,3.69
"1865","MySims","PC",2008,"Simulation","Electronic Arts",0,0.02,0,0,0.03
"1866","MySims","Wii",2007,"Simulation","Electronic Arts",0.91,0.55,0.04,0.17,1.68
"1867","MySims Kingdom","DS",2008,"Simulation","Electronic Arts",0.81,0.6,0.01,0.17,1.58
"1868","MySims Kingdom","Wii",2008,"Simulation","Electronic Arts",0.71,0.65,0.01,0.17,1.53
"1869","MySims Party","DS",2009,"Simulation","Electronic Arts",0.15,0.12,0,0.03,0.3
"1870","MySims Party","Wii",2009,"Simulation","Electronic Arts",0.18,0.03,0,0.02,0.23
"1871","MyStylist","PSP",2008,"Simulation","Sony Computer Entertainment",0,0,0.01,0,0.01
"1872","N.O.B.: Neo Organic Biofarm","3DO",1995,"Simulation","Unknown",0,0,0,0,0
"1873","N.U.D.E.@ Natural Ultimate Digital Experiment","XB",2003,"Simulation","Microsoft Game Studios",0,0,0,0,0
"1874","Nakayoshi Cooking Series 1: Oishii Cake Okusan","GB",2000,"Simulation","MTO",0,0,0,0,0
"1875","Nakayoshi Cooking Series 2: Oishii Pan Okusan","GB",2001,"Simulation","MTO",0,0,0,0,0
"1876","Nakayoshi Pet Advance Series 3: Kawaii Koneko","GBA",2002,"Simulation","MTO",0,0,0,0,0
"1877","Nakayoshi Pet Series 4: Kawaii Koneko","GB",2001,"Simulation","MTO",0,0,0,0,0
"1878","Nanny Mania","PC",2007,"Simulation","DreamCatcher Interactive",0,0,0,0,0
"1879","Nanny Mania 2","PC",2009,"Simulation","Big Fish Games",0,0,0,0,0
"1880","National Geographic Panda (JP sales)","DS",2008,"Simulation","Namco Bandai",0,0,0.01,0,0.01
"1881","National Geographic Panda (JP sales)","DS",2008,"Simulation","Ubisoft",0,0,0.01,0,0.01
"1882","National Geographic Panda (US sales)","DS",2008,"Simulation","Namco Bandai",0.04,0,0,0,0.04
"1883","National Geographic Panda (US sales)","DS",2008,"Simulation","Ubisoft",0.04,0,0,0,0.04
"1884","Naval Assault: The Killing Tide","X360",2010,"Simulation","505 Games",0.08,0.07,0,0.02,0.17
"1885","Naval Ops: Commander","PS2",2004,"Simulation","KOEI",0.03,0.02,0,0.01,0.05
"1886","Naval Ops: Commander","PS2",2004,"Simulation","Tecmo Koei",0.03,0.02,0,0.01,0.05
"1887","Naval Ops: Warship Gunner","PS2",2003,"Simulation","KOEI",0.05,0.04,0,0.01,0.11
"1888","Naval Ops: Warship Gunner","PS2",2003,"Simulation","Tecmo Koei",0.05,0.04,0,0.01,0.11
"1889","Neko Neko Bakery DS","DS",2009,"Simulation","Hoget",0,0,0,0,0
"1890","Neo Atlas 1469","NS",2018,"Simulation","Studio Artdink",0,0,0.01,0,0.01
"1891","Neo Atlas 1469","PC",NA,"Simulation","Unknown",0,0,0,0,0
"1892","Neo Atlas 1469","PSV",2016,"Simulation","ArtDink",0,0,0.02,0,0.02
"1893","New Frontier Days: Founding Pioneers","NS",2017,"Simulation","Arc System Works",0,0,0,0,0
"1894","New Love Plus","3DS",2012,"Simulation","Konami",0,0,0.19,0,0.19
"1895","New Love Plus","3DS",2012,"Simulation","Konami Digital Entertainment",0,0,0.19,0,0.19
"1896","Nicola Kanshuu: Model Oshare * Audition Platinum","3DS",2012,"Simulation","Alchemist",0,0,0.08,0,0.08
"1897","Nintendogs","DS",2005,"Simulation","Nintendo",9.07,11,1.93,2.75,24.76
"1898","Nintendogs + cats","3DS",2011,"Simulation","Nintendo",1.44,1.37,0.73,0.27,3.81
"1899","Nintendogs + Cats Golden Retriever and New Friends","3DS",2011,"Simulation","Nintendo",0,0.01,0,0,0.01
"1900","Nintendogs + Cats: Toy Poodle & New Friends","3DS",2013,"Simulation","Nintendo",0,0,0,0,0
"1901","Nintengirls: College Girl & Friends","DS",1975,"Simulation","Nintendo",0,0,0,0,0
"1902","No Gravity: The Plague Of Mind","PSN",2009,"Simulation","Anozor SARL",0,0,0,0,0
"1903","Nobunaga's Ambition (3DS)","3DS",2013,"Simulation","Tecmo Koei",0,0,0.04,0,0.04
"1904","NoLimits Rollercoaster","PC",2005,"Simulation","Mad Data",0,0,0,0,0
"1905","NTRA Breeders' Cup World Thoroughbred Championships","PS2",2005,"Simulation","Bethesda Softworks",0.07,0.05,0,0.02,0.13
"1906","NTRA Breeders' Cup World Thoroughbred Championships","XB",2005,"Simulation","Bethesda Softworks",0.04,0.01,0,0,0.06
"1907","Nuclear Strike","PC",1997,"Simulation","Electronic Arts",0,0,0,0,0
"1908","Nuclear Strike","PS",1997,"Simulation","Electronic Arts",0.66,0.45,0,0.08,1.19
"1909","Nuclear Strike","PSN",2009,"Simulation","Electronic Arts",0,0,0,0,0
"1910","Nuclear Strike 64","N64",1999,"Simulation","THQ",0.09,0.02,0,0,0.11
"1911","Nursery Mania","DS",2010,"Simulation","Zoo Games",0.01,0,0,0,0.01
"1912","Ocean Commander","PC",2006,"Simulation","Cyber Planet Interactive",0,0,0,0,0
"1913","Ocean Commander","PS2",2007,"Simulation","Phoenix Games",0,0,0,0,0
"1914","Ocean Commander","Wii",2009,"Simulation","Valcon Games",0.02,0,0,0,0.03
"1915","Ocean Depths","AJ",2004,"Simulation","Unknown",0,0,0,0,0
"1916","Ochaken Kururin: Honwaka Puzzle de Hotto Shiyo?","GBA",2004,"Simulation","MTO",0,0,0,0,0
"1917","Ochaken no Bouken Jima: Honwaka Yume no Island","GBA",2005,"Simulation","MTO",0,0,0,0,0
"1918","Ochaken no Daibouken","DS",2007,"Simulation","MTO",0,0,0,0,0
"1919","Ochaken no Daibouken 2: Yume Ippai no Omocha Hako","DS",2008,"Simulation","MTO",0,0,0.01,0,0.01
"1920","Ochaken no Heya","GBA",2003,"Simulation","MTO",0,0,0,0,0
"1921","Ochaken no Heya DS","DS",2006,"Simulation","MTO",0,0,0.12,0,0.12
"1922","Ochaken no Heya DS 2","DS",2007,"Simulation","MTO",0,0,0.09,0,0.09
"1923","Ochaken no Heya DS 3","DS",2008,"Simulation","MTO",0,0,0,0,0
"1924","Ochaken no Heya DS 4: Ochaken Land de Hotto Shiyo?","DS",2009,"Simulation","MTO",0,0,0,0,0
"1925","Ochaken no Yume Bouken","GBA",2005,"Simulation","MTO",0,0,0,0,0
"1926","Office Politics","XBL",2009,"Simulation","Microsoft",0,0,0,0,0
"1927","Oh...Sir! The Hollywood Roast","NS",2018,"Simulation","Gambitious",0,0,0,0,0
"1928","Oh...Sir! The Insult Simulator","NS",2018,"Simulation","Gambitious",0,0,0,0,0
"1929","Oh...Sir! The Insult Simulator","PC",NA,"Simulation","Unknown",0,0,0,0,0
"1930","Oh...Sir! The Insult Simulator","PS4",2017,"Simulation","Vile Monarch",0,0,0,0,0
