"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3828","RahXephon: Soukyuu Gensoukyoku","PS2",2003,"Adventure","Bandai",0,0,0,0,0
"3829","Rama","PC",1996,"Adventure","Sierra Entertainment",0,0,0,0,0
"3830","Rampo","SAT",1995,"Adventure","Sega",0,0,0.03,0,0.03
"3831","Rance Quest","PC",2011,"Adventure","Unknown",0,0,0,0,0
"3832","Ranma 1/2: Byakuran Aika","SCD",1993,"Adventure","NCS",0,0,0,0,0
"3833","Ranma 1/2: Netsuretsu Kakutouhen","GB",1992,"Adventure","Banpresto",0,0,0,0,0
"3834","Ranma 1/2: Toraware no Hanayome","PCE",1991,"Adventure","NCS",0,0,0,0,0
"3835","Ratchet & Clank: Full Frontal Assault","PS3",2012,"Adventure","Sony Computer Entertainment",0.19,0.01,0,0.02,0.23
"3836","Ratchet & Clank: Full Frontal Assault","PSV",2012,"Adventure","Sony Computer Entertainment",0.01,0,0,0,0.01
"3837","Raving Rabbids: Travel in Time","Wii",2010,"Adventure","Ubisoft",0.22,0.47,0,0.08,0.76
"3838","Re: Vice[d]","PSV",2014,"Adventure","Idea Factory",0,0,0.01,0,0.01
"3839","Re:Zero - Kara Hajimeru Isekai Seikatsu - Death or Kiss","PS4",2017,"Adventure","5pb",0,0,0.01,0,0.01
"3840","Re:Zero - Kara Hajimeru Isekai Seikatsu - Death or Kiss","PSV",2017,"Adventure","5pb",0,0,0.02,0,0.02
"3841","Real Crimes: Jack the Ripper","DSiW",2010,"Adventure","Virtual Playground",0,0,0,0,0
"3842","Real Crimes: The Unicorn Killer","DS",2011,"Adventure","Unknown",0,0.01,0,0,0.01
"3843","Real Myst","PC",2000,"Adventure","Mattel Interactive",0,0,0,0,0
"3844","Real Rode","PS2",2008,"Adventure","Kadokawa Shoten",0,0,0.01,0,0.01
"3845","Real Rode Portable","PSP",2010,"Adventure","Kadokawa Shoten",0,0,0,0,0
"3846","Real Sound: Kaze no Regret","DC",1999,"Adventure","Warp",0,0,0,0,0
"3847","Real Sound: Kaze no Riguretto","SAT",1997,"Adventure","Warp",0,0,0.07,0,0.07
"3848","Really? Really!","PC",2006,"Adventure","Navel",0,0,0,0,0
